user_id,isbn,rating,title,author,year,publisher
223087,067976402X,3,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
223087,0684863472,5,A Heartbreaking Work Of Staggering Genius : A Memoir Based on a True Story,Dave Eggers,2000,Simon & Schuster
223087,0743418174,6,Good in Bed,Jennifer Weiner,2002,Washington Square Press
223087,1400031346,10,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK)
223087,1558743669,3,"A Child Called \""It\"": One Child's Courage to Survive",Dave Pelzer,1995,Health Communications
223087,1573225789,9,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books
223154,0060959037,6,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial
223154,0060976845,8,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
223154,0060987561,10,I Know This Much Is True,Wally Lamb,1999,Regan Books
223154,0061031410,7,Courting Trouble,Lisa Scottoline,2003,HarperTorch
223154,014023313X,8,The Stone Diaries,Carol Shields,1995,Penguin Books
223154,0142001740,9,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
223154,0316693251,6,Roses Are Red,James Patterson,2000,Little Brown and Company
223154,0375726349,5,The Human Stain : A Novel,PHILIP ROTH,2001,Vintage
223154,0375760911,8,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
223154,0380718332,6,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
223154,0380820293,7,Last Chance Saloon,Marian Keyes,2002,Avon
223154,0385265700,7,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor
223154,0385505833,7,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
223154,0385720106,4,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday
223154,042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
223154,0425147622,6,The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group
223154,0425154092,8,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
223154,0440212561,6,Outlander,DIANA GABALDON,1992,Dell
223154,0440221099,10,Talk Before Sleep: A Novel,Elizabeth Berg,1995,Island
223154,044023722X,8,A Painted House,John Grisham,2001,Dell Publishing Company
223154,0440439884,9,Island of the Blue Dolphins,SCOTT O'DELL,1971,Random House Children's Books
223154,0440998050,10,A Wrinkle in Time,Madeleine L'Engle,1976,Laure Leaf
223154,0441003257,8,Good Omens,Neil Gaiman,1996,Ace Books
223154,0446606324,7,The Winner,David Baldacci,1998,Warner Vision
223154,0446607657,5,When the Wind Blows,James Patterson,1999,Warner Vision
223154,0446608602,6,Personal Injuries,Scott Turow,2000,Warner Vision
223154,0446609323,6,Black Friday,James Patterson,1989,Warner Vision
223154,0446610542,7,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever
223154,0446613266,6,Four Blind Mice,James Patterson,2003,Warner Books
223154,0452269571,7,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
223154,0671027360,7,Angels & Demons,Dan Brown,2001,Pocket Star
223154,0679744398,7,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage
223154,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner,2003,Washington Square Press
223154,0767916069,4,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,Broadway
223154,0786868716,8,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
223156,0345384377,8,Sole Survivor,DEAN KOONTZ,1997,Ballantine Books
223156,034539657X,8,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
223156,0425188809,9,Watchers,Dean R. Koontz,2003,Berkley Publishing Group
223156,044021145X,10,The Firm,John Grisham,1992,Bantam Dell Publishing Group
223156,0451166892,10,The Pillars of the Earth,Ken Follett,1996,Signet Book
223156,0451173139,10,Night over Water,Ken Follett,1992,Signet Book
223156,0553580191,7,Seize the Night,DEAN KOONTZ,1999,Bantam
223156,0553582747,9,From the Corner of His Eye,Dean Koontz,2001,Bantam Books
223156,1400033543,8,You Shall Know Our Velocity,DAVE EGGERS,2003,Vintage
223190,0064400557,10,Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
223190,0345337662,10,Interview with the Vampire,Anne Rice,1993,Ballantine Books
223190,0345441133,9,Summer Island,KRISTIN HANNAH,2002,Ballantine Books
223190,0425148297,10,Naked in Death,J. D. Robb,2004,Berkley Publishing Group
223190,0425183971,10,Reunion in Death,J. D. Robb,2002,Berkley Publishing Group
223190,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic
223190,0515133973,10,Midnight Bayou,Nora Roberts,2004,Jove Books
223190,0553258001,9,The Cider House Rules,John Irving,1986,Bantam Books
223190,0553268880,10,The Prince of Tides,Pat Conroy,1987,Bantam Books
223190,0553582658,9,Summer Light,Luanne Rice,2002,Bantam Books
223190,0671027662,8,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
223190,0836204387,9,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995,Andrews McMeel Publishing
223190,0842329129,9,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers
223190,1551668998,9,Beach House,Mary Alice Monroe,2002,Mira
223201,0061013412,7,Orchid Beach (Holly Barker Novels (Paperback)),Stuart Woods,1999,HarperTorch
223201,0312265867,10,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003,St. Martin's Press
223201,0312979096,8,Now You See Me,Tina Wainscott,2002,St. Martin's Paperbacks
223201,0316666009,8,1st to Die: A Novel,James Patterson,2001,Little Brown and Company
223201,0380805995,8,Kiss of the Bees: A Novel of Suspense,J.A. Jance,2001,Avon
223201,0385475721,8,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
223201,0399145087,8,Black Notice,Patricia Daniels Cornwell,1999,Putnam Pub Group
223201,0399149155,9,Q Is for Quarry,Sue Grafton,2002,Putnam Publishing Group
223201,0399150897,9,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
223201,0446530891,9,Split Second,David Baldacci,2003,Warner Books
223201,0451208811,8,Blood Orchid,Stuart Woods,2003,Signet Book
223201,0804115613,8,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,2000,Ballantine Books
223231,0064405176,9,Walk Two Moons,Sharon Creech,1996,HarperTrophy
223231,0064405842,8,"Catherine, Called Birdy (Trophy Newbery)",Karen Cushman,1995,HarperTrophy
223231,006440630X,10,The Midwife's Apprentice (Trophy Newbery),Karen Cushman,1996,HarperTrophy
223231,0140386335,9,The Neverending Story,Michael Ende,1996,Puffin Books
223231,0142001805,9,The Eyre Affair: A Novel,Jasper Fforde,2003,Penguin Books
223231,0312422156,9,Middlesex: A Novel,Jeffrey Eugenides,2003,Picador
223231,0345370805,7,How to Make an American Quilt,Whitney Otto,1992,Ballantine Books
223231,0345417623,9,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
223231,0440220653,5,The Face on the Milk Carton,Caroline B. Cooney,1991,Laure Leaf
223231,0440404193,10,"Are You There God?  It's Me, Margaret",JUDY BLUME,1971,Yearling
223231,0440998050,9,A Wrinkle in Time,Madeleine L'Engle,1976,Laure Leaf
223231,0445406518,8,Crocodile on the Sandbank,Elizabeth Peters,1988,Warner Books
223231,0446365386,10,Gone with the Wind,Margaret Mitchell,1993,Warner Books
223231,0446672211,9,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
223231,0451403703,7,The Hangman's Beautiful Daughter,Sharyn McCrumb,1993,Onyx Books
223231,0553296981,6,Anne Frank: The Diary of a Young Girl,ANNE FRANK,1993,Bantam
223231,0812550706,8,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books
223253,0385424728,10,The Chamber,John Grisham,1994,Doubleday Books
223253,0385472943,9,The Runaway Jury,JOHN GRISHAM,1996,Doubleday
223253,0394800168,10,Green Eggs and Ham (I Can Read It All by Myself Beginner Books),Dr. Seuss,1960,Random House Books for Young Readers
223253,0553279912,10,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,1987,Bantam
223431,0312421273,9,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA
223431,0345413903,9,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
223431,0375726403,9,Empire Falls,Richard Russo,2002,Vintage Books USA
223431,0385265700,9,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor
223431,0385721420,8,Three Junes,JULIA GLASS,2003,Anchor
223431,0425145638,9,Fatal Cure,Robin Cook,1997,Berkley Publishing Group
223431,0425157539,9,Sudden Prey,John Sandford,1997,Berkley Publishing Group
223431,0425181103,2,Phantoms,Dean R. Koontz,2002,Berkley Publishing Group
223431,0425182878,9,Chosen Prey,John Sandford,2004,Berkley Publishing Group
223431,0425189864,9,Mortal Prey,John Sandford,2003,Berkley Publishing Group
223431,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
223431,0440204194,8,Firefly Summer,Maeve Binchy,1989,Dell
223431,0440235596,9,Tara Road,Maeve Binchy,2000,Dell Publishing Company
223431,0440241537,8,The King of Torts,JOHN GRISHAM,2003,Dell
223431,0446613266,8,Four Blind Mice,James Patterson,2003,Warner Books
223431,0451205421,8,The Door to December,Dean R. Koontz,2002,Signet Book
223431,0515133639,7,The Absence of Nectar,Kathy Hepinstall,2002,Jove Books
223431,0553582143,7,Body of Lies,IRIS JOHANSEN,2003,Bantam
223431,0671014196,6,The Summerhouse,Jude Deveraux,2002,Pocket
223431,0671027360,7,Angels & Demons,Dan Brown,2001,Pocket Star
223431,0679429220,9,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
223431,0767916069,9,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,Broadway
223431,0812570944,9,What Dreams May Come : A Novel,Richard Matheson,1998,Tor Books
223438,0060505885,8,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
223438,0373218400,6,Table For Two,Nora Roberts,2002,Silhouette
223438,0385335881,7,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta
223438,0425142485,8,The Funhouse,Dean R. Koontz,1994,Berkley Publishing Group
223438,0425153975,10,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
223438,0425181103,8,Phantoms,Dean R. Koontz,2002,Berkley Publishing Group
223438,0446610542,6,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever
223438,0451205421,10,The Door to December,Dean R. Koontz,2002,Signet Book
223438,0451206673,8,Pen Pals,Olivia Goldsmith,2002,Signet Book
223438,0553582747,8,From the Corner of His Eye,Dean Koontz,2001,Bantam Books
223438,0671034022,9,Mercy,Julie Garwood,2002,Pocket
223438,0743237188,8,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
223438,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far
223438,157322930X,5,High Maintenance,Jennifer Belle,2002,Riverhead Books
223501,0066214440,5,Enemy Women: A Novel,Paulette Jiles,2002,William Morrow & Company
223501,0151008116,7,Life of Pi,Yann Martel,2002,Harcourt
223501,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
223501,0312282990,6,The Amazing Adventures of Kavalier & Clay,Michael Chabon,2001,Picador
223501,0316154059,9,City of Bones,Michael Connelly,2002,Warner Books
223501,0316182540,9,White Oleander : A Novel,Janet Fitch,2001,"Little, Brown"
223501,0316602906,9,The Big Bad Wolf: A Novel,James Patterson,2003,"Little, Brown"
223501,0316603287,6,The Lake House,James Patterson,2003,"Little, Brown"
223501,0316603570,8,3rd Degree,James Patterson,2004,"Little, Brown"
223501,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
223501,0316788228,9,The Pilot's Wife,Anita Shreve,2001,"Little, Brown"
223501,0345452550,7,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
223501,0375719180,7,The Miracle Life of Edgar Mint: A Novel,Brady Udall,2002,Vintage Books USA
223501,0375726403,7,Empire Falls,Richard Russo,2002,Vintage Books USA
223501,0375727345,9,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
223501,0380730847,8,The Forgotten (Peter Decker & Rina Lazarus Novels (Paperback)),Faye Kellerman,2002,Avon
223501,0385504209,7,The Da Vinci Code,Dan Brown,2003,Doubleday
223501,0385509510,10,Under the Banner of Heaven : A Story of Violent Faith,JON KRAKAUER,2003,Doubleday
223501,0385510438,8,The Last Juror,John Grisham,2004,Doubleday
223501,0399142282,5,Hornet's Nest,Patricia Daniels Cornwell,1997,Putnam Publishing Group
223501,0399150439,9,Naked Prey,John Sandford,2003,Putnam Publishing Group
223501,0399150897,6,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
223501,0439064864,7,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
223501,0440226104,9,Black and Blue,ANNA QUINDLEN,1999,Dell
223501,0553250426,9,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books
223501,0553250531,8,The Valley of Horses,JEAN M. AUEL,1984,Bantam
223501,0553280945,8,The Mammoth Hunters (Earth's Children (Paperback)),JEAN M. AUEL,1986,Bantam
223501,0553289411,8,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam
223501,0553578693,8,The Next Accident,LISA GARDNER,2002,Bantam
223501,0553583468,7,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)",Kay Hooper,2002,Bantam Books
223501,0590353403,7,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic
223501,0618002219,9,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999,Houghton Mifflin Company
223501,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,Houghton Mifflin Company
223501,0618002235,10,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,Houghton Mifflin Company
223501,0670032379,8,The Secret Life of Bees,Sue Monk Kidd,2002,Viking Books
223501,0671001132,8,DEAD BY SUNSET : DEAD BY SUNSET,Ann Rule,1996,Pocket
223501,067102535X,7,"Last Dance, Last Chance (Ann Rule's Crime Files)",Ann Rule,2002,Pocket
223501,0671028375,7,Fatal Voyage,Kathy Reichs,2002,Pocket
223501,0671028383,7,Grave Secrets,Kathy Reichs,2003,Pocket Star
223501,067169071X,8,EVERYTHING SHE EVER WANTED,Ann Rule,1993,Pocket
223501,0679419454,7,Disclosure,Michael Crichton,1994,Alfred A. Knopf
223501,0786868619,8,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,2001,Talk Miramax Books
223501,0842373195,9,"Let's Roll: Ordinary People, Extraordinary Courage",Lisa Beamer,2002,Tyndale House Publishers
223501,140003065X,10,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA
223501,1573221937,6,How to Be Good,Nick Hornby,2001,Riverhead Books
223530,0316096199,9,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
223530,0316569321,9,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
223530,0316779490,6,Naked,David Sedaris,1997,Little Brown & Co
223530,039592720X,10,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co
223530,0446608890,7,Saving Faith,David Baldacci,2000,Warner Vision
223530,0804108749,6,Saint Maybe,ANNE TYLER,1992,Ivy Books
223566,0140481346,6,Death of A Salesman,Arthur Miller,1998,Penguin USA (Paper)
223566,0156027321,9,Life of Pi,Yann Martel,2003,Harvest Books
223566,0385335881,8,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta
223566,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday
223566,0425192733,3,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,Berkley Publishing Group
223566,0451156609,9,The Tommyknockers,Stephen King,1994,Signet Book
223566,0451180232,7,Nightmares & Dreamscapes,Stephen King,2004,Signet Book
223566,0451186362,8,Rose Madder,Stephen King,2004,Signet Book
223566,0553274295,9,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
223566,0553584383,7,Dead Aim,IRIS JOHANSEN,2004,Bantam Books
223566,0743211375,7,From a Buick 8 : A Novel,Stephen King,2002,Scribner
223566,0971880107,3,Wild Animus,Rich Shapero,2004,Too Far
223566,1558745718,9,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications
223566,1880418568,8,"Wolves of the Calla (The Dark Tower, Book 5)",Stephen King,2003,Donald M. Grant/Scribner
223644,0064471055,10,Prince Caspian (rack) : The Return to Narnia (Narnia),C. S. Lewis,1994,HarperCollins
223644,0064471063,10,The Horse and His Boy,C. S. Lewis,1994,HarperCollins
223644,0064471101,10,The Magician's Nephew (rack) (Narnia),C. S. Lewis,2002,HarperCollins
223644,0345361792,5,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
223644,0425155943,7,Contagion,Robin Cook,1998,Berkley Publishing Group
223644,0440220602,6,The Chamber,John Grisham,1995,Dell Publishing Company
223644,0440224764,10,The Partner,John Grisham,1998,Dell Publishing Company
223644,0440225701,8,The Street Lawyer,JOHN GRISHAM,1999,Dell
223644,0440241073,8,The Summons,John Grisham,2002,Dell Publishing Company
223644,0446364193,8,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books
223644,0446603929,3,See How They Run,James Patterson,1997,Warner Books
223644,0446606189,8,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
223644,0446608815,8,Pop Goes the Weasel,James Patterson,2000,Warner Vision
223644,0446609323,6,Black Friday,James Patterson,1989,Warner Vision
223644,0446610038,9,1st to Die: A Novel,James Patterson,2002,Warner Vision
223644,0451168615,7,Skeleton Crew,Stephen King,1986,Signet Book
223644,0671519816,9,Inca Gold (Clive Cussler),Clive Cussler,1995,Pocket
223644,0802130208,2,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,1987,Grove Press
223721,0743436210,5,Hearts in Atlantis,Stephen King,2001,Pocket
223721,0871136791,6,Cold Mountain,Charles Frazier,1997,Atlantic Monthly Press
223787,0142004235,10,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
223787,0151008116,10,Life of Pi,Yann Martel,2002,Harcourt
223787,0312272057,10,Dry: A Memoir,Augusten Burroughs,2003,St. Martin's Press
223787,0312275420,7,Being Dead : A Novel,Jim Crace,2001,Picador
223787,0316168688,10,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
223787,0316735027,9,The True and Outstanding Adventures of the Hunt Sisters: A Novel,Elisabeth Robinson,2004,"Little, Brown"
223787,0316782262,5,All He Ever Wanted,Anita Shreve,2003,"Little, Brown"
223787,0345452550,10,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
223787,0374121230,7,Child of My Heart,Alice McDermott,2002,Farrar Straus & Giroux
223787,0375412530,9,Back When We Were Grownups: A Novel,ANNE TYLER,2001,Knopf
223787,0385475772,9,Nine Parts of Desire: The Hidden World of Islamic Women,Geraldine Brooks,1996,Anchor Books/Doubleday
223787,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday
223787,0385512104,10,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13),Mark Haddon,2003,Doubleday
223787,0385721420,10,Three Junes,JULIA GLASS,2003,Anchor
223787,0399146431,10,The Bonesetter's Daughter,Amy Tan,2001,Putnam Publishing Group
223787,0399149325,6,Portrait of a Killer: Jack the Ripper -- Case Closed,Patricia Cornwell,2002,G. P. Putnam's Sons
223787,0399151648,10,Kate Remembered,A. Scott Berg,2003,Putnam Publishing Group
223787,0446679364,7,The Future Homemakers of America,Laurie Graham,2002,Warner Books
223787,0451410947,5,Must Love Dogs,Claire Cook,2003,Onyx Books
223787,0609608444,10,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",ERIK LARSON,2003,Crown
223787,0743235150,8,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Scribner
223787,0743237188,8,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
223814,014131088X,9,Speak,Laurie Halse Anderson,2001,Speak
223814,0385730586,9,Sisterhood of the Traveling Pants,ANN BRASHARES,2003,Delacorte Books for Young Readers
223814,0553262505,8,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
223814,0679735666,9,A Natural History of the Senses,Diane Ackerman,1991,Vintage Books USA
223879,0061030635,8,Wild Justice,Phillip Margolin,2001,HarperTorch
223879,0061098795,8,The Wailing Wind,Tony Hillerman,2003,HarperTorch
223879,0446607657,8,When the Wind Blows,James Patterson,1999,Warner Vision
223879,0446611638,8,Lost Light,Michael Connelly,2004,Warner Vision
223879,0446613843,8,The Jester,James Patterson,2004,Warner Books
223879,0553575104,8,In Pursuit of the Proper Sinner,Elizabeth George,2000,Bantam Books
223879,0553584383,8,Dead Aim,IRIS JOHANSEN,2004,Bantam Books
223879,0671028383,8,Grave Secrets,Kathy Reichs,2003,Pocket Star
223953,0064471047,8,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,HarperCollins
223953,0064471063,7,The Horse and His Boy,C. S. Lewis,1994,HarperCollins
223953,0441004520,6,Killing Dance (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,Ace Books
223953,0804115613,7,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,2000,Ballantine Books
224108,0446610399,8,The Rescue,Nicholas Sparks,2001,Warner Books
224138,0061097101,9,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
224138,0156007754,10,Blindness (Harvest Book),Jose Saramago,1999,Harvest Books
224138,0312199430,9,One Thousand White Women : The Journals of May Dodd: A Novel,Jim Fergus,1999,St. Martin's Griffin
224138,0316096199,10,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
224138,0345348109,10,The Killer Angels,Michael Shaara,1993,Ballantine Books
224138,0345378482,10,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
224138,0345440765,7,The World Below (Ballantine Reader's Circle),SUE MILLER,2002,Ballantine Books
224138,0380753006,9,Savage Thunder,Johanna Lindsey,1989,Avon
224138,038533334X,9,Charming Billy,Alice McDermott,1999,Delta
224138,0385494246,10,Amsterdam : A Novel,IAN MCEWAN,1999,Anchor
224138,0385721420,6,Three Junes,JULIA GLASS,2003,Anchor
224138,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
224138,0440220602,9,The Chamber,John Grisham,1995,Dell Publishing Company
224138,0446604844,9,Total Control,David Baldacci,1997,Warner Books
224138,0449005615,10,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
224138,0451197747,10,The Deep End of the Ocean,Jacquelyn Mitchard,1999,Signet Book
224138,0452264464,9,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
224138,0553210092,10,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam
224138,0553280414,6,A Separate Peace,John Knowles,1985,Bantam Books
224138,0553296981,10,Anne Frank: The Diary of a Young Girl,ANNE FRANK,1993,Bantam
224138,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
224138,0679744398,10,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage
224138,0679774025,10,All over but the Shoutin',Rick Bragg,1998,Vintage Books USA
224138,0684801523,9,The Great Gatsby,F. Scott Fitzgerald,1995,Scribner
224138,0767902890,9,The Things They Carried,TIM O'BRIEN,1998,Broadway
224138,0804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
224138,0804111359,5,Secret History,DONNA TARTT,1993,Ballantine Books
224138,081297106X,10,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
224138,1573225789,7,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books
224146,0140177396,8,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,Penguin Books
224146,0345342968,9,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
224146,0345370775,8,Jurassic Park,Michael Crichton,1999,Ballantine Books
224146,0345391055,7,Disclosure,Michael Crichton,1994,Ballantine Books
224146,0425115801,9,Lightning,Dean R. Koontz,1996,Berkley Publishing Group
224146,0425122123,8,Clear and Present Danger (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group
224146,0425133516,8,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
224146,0425180964,8,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group
224146,0440220602,8,The Chamber,John Grisham,1995,Dell Publishing Company
224146,0618002227,9,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,Houghton Mifflin Company
224159,0142001430,8,Year of Wonders,Geraldine Brooks,2002,Penguin Books
224159,0316666343,4,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
224159,0316776963,6,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
224159,0446387878,6,A Yellow Raft in Blue Water,Michael Dorris,1998,Warner Books
224159,044661193X,8,Basket Case,Carl Hiaasen,2003,Warner Books
224159,0451167716,8,The Godfather,Mario Puzo,2004,Signet Book
224159,0452282829,7,We Were the Mulvaneys,Joyce Carol Oates,1996,Plume
224159,055357258X,6,The Last Suppers,DIANE MOTT DAVIDSON,1995,Crimeline
224159,0553578316,6,Sticks & Scones,Diane Mott Davidson,2002,Bantam Books
224159,0671623249,8,LONESOME DOVE,Larry McMurtry,1986,Pocket
224159,0671822209,7,WLD ACCORDNG GARP,John Irving,1979,Pocket
224159,0802132758,9,Rosencrantz & Guildenstern Are Dead,Tom Stoppard,1991,Grove Press
224249,014025448X,6,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books
224249,0142001430,10,Year of Wonders,Geraldine Brooks,2002,Penguin Books
224249,0151008116,9,Life of Pi,Yann Martel,2002,Harcourt
224249,0156006529,8,Where or When  : A Novel,Anita Shreve,1999,Harvest Books
224249,0312199430,10,One Thousand White Women : The Journals of May Dodd: A Novel,Jim Fergus,1999,St. Martin's Griffin
224249,0374121230,5,Child of My Heart,Alice McDermott,2002,Farrar Straus & Giroux
224249,0375502238,7,Blessings,ANNA QUINDLEN,2002,Random House
224249,0375706771,5,Midwives: A Novel,Chris Bohjalian,1998,Vintage
224249,0375707972,8,The Reader,Bernhard Schlink,1999,Vintage Books USA
224249,0375727345,5,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
224249,0375760911,9,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
224249,0380789035,8,American Gods,Neil Gaiman,2002,HarperTorch
224249,0385508417,9,Skipping Christmas,JOHN GRISHAM,2002,Doubleday
224249,0425184129,10,Big Trouble,Dave Barry,2002,Berkley Publishing Group
224249,0440226430,9,Summer Sisters,Judy Blume,1999,Dell Publishing Company
224249,044651652X,7,The Bridges of Madison County,Robert James Waller,1992,Warner Books
224249,0553375407,10,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,1995,Bantam
224249,0671693816,8,Wifey,Judy Blume,1989,Pocket
224249,0679751602,6,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
